"PupID","MomID","Birthday","Sex","PND","PupMass_g","MomMass_g","ForearmLength_mm","Year"
"Grey113Green","Grey113",2025-06-20,"M",9,8.49,23.98,29.25,2025
"Grey113Green","Grey113",2025-06-20,"M",10,9.14,22.78,31.15,2025
"Grey113Green","Grey113",2025-06-20,"M",11,9.44,22.1,32.2,2025
"Grey113Green","Grey113",2025-06-20,"M",12,9.8,22.27,33.6,2025
"Grey113Green","Grey113",2025-06-20,"M",13,10.36,21.65,35.3,2025
"Grey113Green","Grey113",2025-06-20,"M",14,10.56,22.9,36.1,2025
"Grey113Green","Grey113",2025-06-20,"M",15,11.27,21.68,38.3,2025
"Grey113Green","Grey113",2025-06-20,"M",16,11.5,21.74,38.5,2025
"Grey113Green","Grey113",2025-06-20,"M",17,11.85,21.45,38.6,2025
"Grey113Green","Grey113",2025-06-20,"M",18,11.8,22.28,40.75,2025
"Grey113Green","Grey113",2025-06-20,"M",19,11.76,20.22,40.44,2025
"Grey113Green","Grey113",2025-06-20,"M",20,12.15,22.19,41,2025
"Grey113Green","Grey113",2025-06-20,"M",21,11.65,20.45,40.65,2025
"Grey113Green","Grey113",2025-06-20,"M",22,12.21,21.11,41.65,2025
"Grey113Green","Grey113",2025-06-20,"M",23,11.98,21.57,42.05,2025
"Grey113Green","Grey113",2025-06-20,"M",24,12.91,20.84,41.95,2025
"Grey113Green","Grey113",2025-06-20,"M",25,13.12,20.97,42.3,2025
"Grey113Green","Grey113",2025-06-20,"M",26,13.15,20.78,41.25,2025
"Grey113Green","Grey113",2025-06-20,"M",27,13.06,20.33,41.6,2025
"Grey113Green","Grey113",2025-06-20,"M",28,12.72,19.34,41.9,2025
"Grey113Green","Grey113",2025-06-20,"M",29,12.6,20.6,43.2,2025
"Grey113Green","Grey113",2025-06-20,"M",30,12.32,18.62,43.05,2025
"Grey113Green","Grey113",2025-06-20,"M",31,12.8,NA,NA,2025
"Grey113Green","Grey113",2025-06-20,"M",32,NA,NA,NA,2025
"Grey113Purple","Grey113",2025-06-20,"F",1,NA,NA,NA,2025
"Grey113Purple","Grey113",2025-06-20,"F",2,4.91,24.43,19.7,2025
"Grey113Purple","Grey113",2025-06-20,"F",3,5.19,22.81,21.4,2025
"Grey113Purple","Grey113",2025-06-20,"F",4,5.58,22.27,23.1,2025
"Grey113Purple","Grey113",2025-06-20,"F",5,6.17,22.44,25.3,2025
"Grey113Purple","Grey113",2025-06-20,"F",6,6.84,23.75,27,2025
"Grey113Purple","Grey113",2025-06-20,"F",7,7.56,22.28,27.6,2025
"Grey113Purple","Grey113",2025-06-20,"F",8,8.28,22.84,28.7,2025
"Grey113Purple","Grey113",2025-06-20,"F",9,9.37,23.98,30.8,2025
"Grey113Purple","Grey113",2025-06-20,"F",10,10.04,22.78,31.55,2025
"Grey113Purple","Grey113",2025-06-20,"F",11,10.79,22.1,33.1,2025
"Grey113Purple","Grey113",2025-06-20,"F",12,11.23,22.27,35,2025
"Grey113Purple","Grey113",2025-06-20,"F",13,11.62,21.65,35.95,2025
"Grey113Purple","Grey113",2025-06-20,"F",14,11.91,22.9,36.5,2025
"Grey113Purple","Grey113",2025-06-20,"F",15,12.58,21.68,38.8,2025
"Grey113Purple","Grey113",2025-06-20,"F",16,13.06,21.74,39.7,2025
"Grey113Purple","Grey113",2025-06-20,"F",17,13.56,21.45,40.5,2025
"Grey113Purple","Grey113",2025-06-20,"F",18,13.49,22.28,44.6,2025
"Grey113Purple","Grey113",2025-06-20,"F",19,13.59,20.22,42.2,2025
"Grey113Purple","Grey113",2025-06-20,"F",20,14.14,22.19,43,2025
"Grey113Purple","Grey113",2025-06-20,"F",21,14.03,20.45,43.75,2025
"Grey113Purple","Grey113",2025-06-20,"F",22,14.53,21.11,43.75,2025
"Grey113Purple","Grey113",2025-06-20,"F",23,14.89,21.57,44.05,2025
"Grey113Purple","Grey113",2025-06-20,"F",24,14.53,20.84,44,2025
"Grey113Purple","Grey113",2025-06-20,"F",25,14.86,20.97,44.1,2025
"Grey113Purple","Grey113",2025-06-20,"F",26,14.75,20.78,44.65,2025
"Grey113Purple","Grey113",2025-06-20,"F",27,14.81,20.33,45.6,2025
"Grey113Purple","Grey113",2025-06-20,"F",28,14.63,19.34,45.15,2025
"Grey113Purple","Grey113",2025-06-20,"F",29,14.58,20.6,45,2025
"Grey113Purple","Grey113",2025-06-20,"F",30,14.25,18.62,44.85,2025
"Grey113Purple","Grey113",2025-06-20,"F",31,15,NA,NA,2025
"Grey113Purple","Grey113",2025-06-20,"F",32,NA,NA,NA,2025
"Grey116Purple","Grey116",2025-06-13,"F",1,NA,NA,NA,2025
"Grey116Purple","Grey116",2025-06-13,"F",2,3.84,20.83,17.7,2025
"Grey116Purple","Grey116",2025-06-13,"F",3,4.3,19.88,17.75,2025
"Grey116Purple","Grey116",2025-06-13,"F",4,4.65,21.42,18,2025
"Grey116Purple","Grey116",2025-06-13,"F",5,4.9,16.85,21.25,2025
"Grey116Purple","Grey116",2025-06-13,"F",6,5.19,19.5,22.05,2025
"Grey116Purple","Grey116",2025-06-13,"F",7,5.89,19.61,21.2,2025
"Grey116Purple","Grey116",2025-06-13,"F",8,6.01,18.54,24,2025
"Grey116Purple","Grey116",2025-06-13,"F",9,6.87,18.87,23.05,2025
"Grey116Purple","Grey116",2025-06-13,"F",10,6.93,19.37,26.45,2025
"Grey116Purple","Grey116",2025-06-13,"F",11,7.59,17.69,26.6,2025
"Grey116Purple","Grey116",2025-06-13,"F",12,8.05,19.62,28.7,2025
"Grey116Purple","Grey116",2025-06-13,"F",13,8.29,19.92,30.05,2025
"Grey116Purple","Grey116",2025-06-13,"F",14,8.76,20.34,31.35,2025
"Grey116Purple","Grey116",2025-06-13,"F",15,9,20.38,31.15,2025
"Grey116Purple","Grey116",2025-06-13,"F",16,9.39,19.67,31.35,2025
"Grey116Purple","Grey116",2025-06-13,"F",17,9.42,19.2,32.6,2025
"Grey116Purple","Grey116",2025-06-13,"F",18,9.97,21.02,33.65,2025
"Grey116Purple","Grey116",2025-06-13,"F",19,9.99,19.36,34.65,2025
"Grey116Purple","Grey116",2025-06-13,"F",20,10.4,20.29,34.7,2025
"Grey116Purple","Grey116",2025-06-13,"F",21,10.13,19.3,36.05,2025
"Grey116Purple","Grey116",2025-06-13,"F",22,9.95,17.08,35.15,2025
"Grey116Purple","Grey116",2025-06-13,"F",23,9.94,20.35,35.25,2025
"Grey116Purple","Grey116",2025-06-13,"F",24,10.25,19.5,36.1,2025
"Grey116Purple","Grey116",2025-06-13,"F",25,10.09,20.34,37.45,2025
"Grey116Purple","Grey116",2025-06-13,"F",26,10.48,21.12,36.45,2025
"Grey116Purple","Grey116",2025-06-13,"F",27,10.46,20.13,38,2025
"Grey116Purple","Grey116",2025-06-13,"F",28,10.45,19.87,37.65,2025
"Grey116Purple","Grey116",2025-06-13,"F",29,10.23,18.63,36.8,2025
"Grey116Purple","Grey116",2025-06-13,"F",30,10.36,22.45,38.05,2025
"Grey116Purple","Grey116",2025-06-13,"F",31,10.6,NA,NA,2025
"Grey116Purple","Grey116",2025-06-13,"F",32,NA,NA,NA,2025
"Grey116Yellow","Grey116",2025-06-13,"F",1,NA,NA,NA,2025
"Grey116Yellow","Grey116",2025-06-13,"F",2,3.91,20.83,18.15,2025
"Grey116Yellow","Grey116",2025-06-13,"F",3,4.38,19.88,18.4,2025
"Grey116Yellow","Grey116",2025-06-13,"F",4,4.9,21.42,19,2025
"Grey116Yellow","Grey116",2025-06-13,"F",5,5.16,16.85,21.25,2025
"Grey116Yellow","Grey116",2025-06-13,"F",6,5.37,19.5,21.7,2025
"Grey116Yellow","Grey116",2025-06-13,"F",7,5.84,19.61,22.4,2025
"Grey116Yellow","Grey116",2025-06-13,"F",8,5.92,18.54,23.1,2025
"Grey116Yellow","Grey116",2025-06-13,"F",9,6.53,18.87,24.85,2025
"Grey116Yellow","Grey116",2025-06-13,"F",10,7.11,19.37,27.2,2025
"Grey116Yellow","Grey116",2025-06-13,"F",11,7.16,17.69,26.8,2025
"Grey116Yellow","Grey116",2025-06-13,"F",12,7.6,19.62,28.4,2025
"Grey116Yellow","Grey116",2025-06-13,"F",13,8.11,19.92,30.2,2025
"Grey116Yellow","Grey116",2025-06-13,"F",14,8.71,20.34,31.1,2025
"Grey116Yellow","Grey116",2025-06-13,"F",15,8.91,20.38,30.65,2025
"Grey116Yellow","Grey116",2025-06-13,"F",16,9.01,19.67,31.45,2025
"Grey116Yellow","Grey116",2025-06-13,"F",17,9.4,19.2,33.25,2025
"Grey116Yellow","Grey116",2025-06-13,"F",18,9.48,21.02,32.2,2025
"Grey116Yellow","Grey116",2025-06-13,"F",19,10.3,19.36,33.4,2025
"Grey116Yellow","Grey116",2025-06-13,"F",20,9.9,20.29,34.7,2025
"Grey116Yellow","Grey116",2025-06-13,"F",21,9.76,19.3,33.3,2025
"Grey116Yellow","Grey116",2025-06-13,"F",22,10.19,17.08,34.65,2025
"Grey116Yellow","Grey116",2025-06-13,"F",23,10.18,20.35,34.6,2025
"Grey116Yellow","Grey116",2025-06-13,"F",24,10.65,19.5,35.5,2025
"Grey116Yellow","Grey116",2025-06-13,"F",25,10.61,20.34,35.8,2025
"Grey116Yellow","Grey116",2025-06-13,"F",26,10.61,21.12,36.4,2025
"Grey116Yellow","Grey116",2025-06-13,"F",27,10.34,20.13,37,2025
"Grey116Yellow","Grey116",2025-06-13,"F",28,10.22,19.87,36.45,2025
"Grey116Yellow","Grey116",2025-06-13,"F",29,10.29,18.63,34.9,2025
"Grey116Yellow","Grey116",2025-06-13,"F",30,10.52,22.45,36.1,2025
"Grey116Yellow","Grey116",2025-06-13,"F",31,10.5,NA,NA,2025
"Grey116Yellow","Grey116",2025-06-13,"F",32,NA,NA,NA,2025
"Grey117Green","Grey117",2025-06-16,"F",1,NA,NA,NA,2025
"Grey117Green","Grey117",2025-06-16,"F",2,4.47,20.34,20.2,2025
"Grey117Green","Grey117",2025-06-16,"F",3,4.64,21.64,20.5,2025
"Grey117Green","Grey117",2025-06-16,"F",4,5.1,20.84,19.6,2025
"Grey117Green","Grey117",2025-06-16,"F",5,5.56,19.81,21.3,2025
"Grey117Green","Grey117",2025-06-16,"F",6,6.2,22.47,23.8,2025
"Grey117Green","Grey117",2025-06-16,"F",7,6.8,23.64,24.4,2025
"Grey117Green","Grey117",2025-06-16,"F",8,7.87,22.92,26.8,2025
"Grey117Green","Grey117",2025-06-16,"F",9,8.22,25.14,22.2,2025
"Grey117Green","Grey117",2025-06-16,"F",10,8.21,21.54,29.3,2025
"Grey117Green","Grey117",2025-06-16,"F",11,8.3,21.42,30.95,2025
"Grey117Green","Grey117",2025-06-16,"F",12,9.16,23.43,31,2025
"Grey117Green","Grey117",2025-06-16,"F",13,9.85,22.07,31.4,2025
"Grey117Green","Grey117",2025-06-16,"F",14,10.06,25.11,33.55,2025
"Grey117Green","Grey117",2025-06-16,"F",15,10.82,25.87,36.65,2025
"Grey117Green","Grey117",2025-06-16,"F",16,10.92,26.02,35.75,2025
"Grey117Green","Grey117",2025-06-16,"F",17,11.39,24.75,37.55,2025
"Grey117Green","Grey117",2025-06-16,"F",18,11.37,24.24,38.1,2025
"Grey117Green","Grey117",2025-06-16,"F",19,11.76,25.35,38.1,2025
"Grey117Green","Grey117",2025-06-16,"F",20,12.8,26.84,39.25,2025
"Grey117Green","Grey117",2025-06-16,"F",21,13,27.14,39.4,2025
"Grey117Green","Grey117",2025-06-16,"F",22,13.16,27.88,40.75,2025
"Grey117Green","Grey117",2025-06-16,"F",23,13.55,26.77,41.45,2025
"Grey117Green","Grey117",2025-06-16,"F",24,13.7,29.03,42.2,2025
"Grey117Green","Grey117",2025-06-16,"F",25,13.26,25.79,41.7,2025
"Grey117Green","Grey117",2025-06-16,"F",26,14.11,29.78,41.5,2025
"Grey117Green","Grey117",2025-06-16,"F",27,14.23,28.79,43.1,2025
"Grey117Green","Grey117",2025-06-16,"F",28,13.94,29.22,41.8,2025
"Grey117Green","Grey117",2025-06-16,"F",29,13.79,28.87,42.2,2025
"Grey117Green","Grey117",2025-06-16,"F",30,13.5,29.25,43.35,2025
"Grey117Green","Grey117",2025-06-16,"F",31,NA,NA,NA,2025
"Grey117Green","Grey117",2025-06-16,"F",32,NA,NA,NA,2025
"Grey117Pink","Grey117",2025-06-16,"F",1,NA,NA,NA,2025
"Grey117Pink","Grey117",2025-06-16,"F",2,4.2,20.34,18.7,2025
"Grey117Pink","Grey117",2025-06-16,"F",3,4.42,21.64,19.3,2025
"Grey117Pink","Grey117",2025-06-16,"F",4,4.76,20.84,19,2025
"Grey117Pink","Grey117",2025-06-16,"F",5,5.23,19.81,21.5,2025
"Grey117Pink","Grey117",2025-06-16,"F",6,5.86,22.47,22.6,2025
"Grey117Pink","Grey117",2025-06-16,"F",7,6.65,23.64,23.8,2025
"Grey117Pink","Grey117",2025-06-16,"F",8,7.49,22.92,25.6,2025
"Grey117Pink","Grey117",2025-06-16,"F",9,8.22,25.14,20.15,2025
"Grey117Pink","Grey117",2025-06-16,"F",10,7.89,21.54,29.4,2025
"Grey117Pink","Grey117",2025-06-16,"F",11,8.15,21.42,29.1,2025
"Grey117Pink","Grey117",2025-06-16,"F",12,8.81,23.43,30.75,2025
"Grey117Pink","Grey117",2025-06-16,"F",13,9.32,22.07,32.2,2025
"Grey117Pink","Grey117",2025-06-16,"F",14,9.89,25.11,33.7,2025
"Grey117Pink","Grey117",2025-06-16,"F",15,10.36,25.87,34.95,2025
"Grey117Pink","Grey117",2025-06-16,"F",16,10.88,26.02,36.1,2025
"Grey117Pink","Grey117",2025-06-16,"F",17,11.49,24.75,37.05,2025
"Grey117Pink","Grey117",2025-06-16,"F",18,11.28,24.24,37.65,2025
"Grey117Pink","Grey117",2025-06-16,"F",19,11.86,25.35,38.45,2025
"Grey117Pink","Grey117",2025-06-16,"F",20,11.95,26.84,38.55,2025
"Grey117Pink","Grey117",2025-06-16,"F",21,12.65,27.14,40.25,2025
"Grey117Pink","Grey117",2025-06-16,"F",22,12.73,27.88,40.6,2025
"Grey117Pink","Grey117",2025-06-16,"F",23,12.71,26.77,41.3,2025
"Grey117Pink","Grey117",2025-06-16,"F",24,12.64,29.03,41.55,2025
"Grey117Pink","Grey117",2025-06-16,"F",25,12.73,25.79,41.6,2025
"Grey117Pink","Grey117",2025-06-16,"F",26,13.19,29.78,42.15,2025
"Grey117Pink","Grey117",2025-06-16,"F",27,13.46,28.79,42.3,2025
"Grey117Pink","Grey117",2025-06-16,"F",28,13.85,29.22,42.5,2025
"Grey117Pink","Grey117",2025-06-16,"F",29,13.67,28.87,42.2,2025
"Grey117Pink","Grey117",2025-06-16,"F",30,13.93,29.25,42.25,2025
"Grey117Pink","Grey117",2025-06-16,"F",31,NA,NA,NA,2025
"Grey117Pink","Grey117",2025-06-16,"F",32,NA,NA,NA,2025
"Grey118Green","Grey118",2025-06-16,"M",1,NA,NA,NA,2025
"Grey118Green","Grey118",2025-06-16,"M",2,3.71,20.35,18.3,2025
"Grey118Green","Grey118",2025-06-16,"M",3,3.85,20.83,18.8,2025
"Grey118Green","Grey118",2025-06-16,"M",4,4.07,20.68,17.3,2025
"Grey118Green","Grey118",2025-06-16,"M",5,4.54,22.47,19.2,2025
"Grey118Green","Grey118",2025-06-16,"M",6,5.06,22.42,19.85,2025
"Grey118Green","Grey118",2025-06-16,"M",7,5.39,22.33,20.9,2025
"Grey118Green","Grey118",2025-06-16,"M",8,6.05,23.83,22.4,2025
"Grey118Green","Grey118",2025-06-16,"M",9,6.6,17.59,24.55,2025
"Grey118Green","Grey118",2025-06-16,"M",10,7.65,17.19,24.65,2025
"Grey118Green","Grey118",2025-06-16,"M",11,7.54,21.75,27.75,2025
"Grey118Green","Grey118",2025-06-16,"M",12,7.71,23.29,27.3,2025
"Grey118Green","Grey118",2025-06-16,"M",13,8.33,22.05,28.9,2025
"Grey118Green","Grey118",2025-06-16,"M",14,8.8,23.43,29.5,2025
"Grey118Green","Grey118",2025-06-16,"M",15,8.69,23.28,29.55,2025
"Grey118Green","Grey118",2025-06-16,"M",16,9.15,23.43,32.3,2025
"Grey118Green","Grey118",2025-06-16,"M",17,9.04,22.46,32.55,2025
"Grey118Green","Grey118",2025-06-16,"M",18,9,22.39,33,2025
"Grey118Green","Grey118",2025-06-16,"M",19,8.49,23.12,33.46,2025
"Grey118Green","Grey118",2025-06-16,"M",20,8.34,22.16,39.8,2025
"Grey118Green","Grey118",2025-06-16,"M",21,7.9,22.63,33.35,2025
"Grey118Green","Grey118",2025-06-16,"M",22,7.47,23.25,34.25,2025
"Grey118Green","Grey118",2025-06-16,"M",23,6.95,23.03,39.25,2025
"Grey118Green","Grey118",2025-06-16,"M",24,6.67,24.51,35,2025
"Grey118Green","Grey118",2025-06-16,"M",25,7.65,21.23,43.3,2025
"Grey118Green","Grey118",2025-06-16,"M",26,7.95,22,34.55,2025
"Grey118Green","Grey118",2025-06-16,"M",27,7,22.57,34.8,2025
"Grey118Green","Grey118",2025-06-16,"M",28,6.87,23.34,34.6,2025
"Grey118Green","Grey118",2025-06-16,"M",29,NA,23.65,NA,2025
"Grey118Green","Grey118",2025-06-16,"M",30,NA,22.99,NA,2025
"Grey118Green","Grey118",2025-06-16,"M",31,NA,NA,NA,2025
"Grey118Green","Grey118",2025-06-16,"M",32,NA,NA,NA,2025
"Grey118Purple","Grey118",2025-06-16,"F",1,NA,NA,NA,2025
"Grey118Purple","Grey118",2025-06-16,"F",2,3.61,20.35,19.15,2025
"Grey118Purple","Grey118",2025-06-16,"F",3,3.75,20.83,19,2025
"Grey118Purple","Grey118",2025-06-16,"F",4,4.13,20.68,17.45,2025
"Grey118Purple","Grey118",2025-06-16,"F",5,4.64,22.47,19.85,2025
"Grey118Purple","Grey118",2025-06-16,"F",6,5.18,22.42,20.9,2025
"Grey118Purple","Grey118",2025-06-16,"F",7,5.66,22.33,22,2025
"Grey118Purple","Grey118",2025-06-16,"F",8,6.4,23.83,23.8,2025
"Grey118Purple","Grey118",2025-06-16,"F",9,7.02,17.59,26.45,2025
"Grey118Purple","Grey118",2025-06-16,"F",10,7.6,17.19,26.3,2025
"Grey118Purple","Grey118",2025-06-16,"F",11,8.07,21.75,28,2025
"Grey118Purple","Grey118",2025-06-16,"F",12,8.87,23.29,30,2025
"Grey118Purple","Grey118",2025-06-16,"F",13,9.31,22.05,31,2025
"Grey118Purple","Grey118",2025-06-16,"F",14,9.71,23.43,33.7,2025
"Grey118Purple","Grey118",2025-06-16,"F",15,10.07,23.28,34.6,2025
"Grey118Purple","Grey118",2025-06-16,"F",16,10.7,23.43,35.8,2025
"Grey118Purple","Grey118",2025-06-16,"F",17,10.82,22.46,36.7,2025
"Grey118Purple","Grey118",2025-06-16,"F",18,11.31,22.39,37.1,2025
"Grey118Purple","Grey118",2025-06-16,"F",19,11.16,23.12,37.45,2025
"Grey118Purple","Grey118",2025-06-16,"F",20,11.11,22.16,38.3,2025
"Grey118Purple","Grey118",2025-06-16,"F",21,11.34,22.63,38.9,2025
"Grey118Purple","Grey118",2025-06-16,"F",22,11.21,23.25,40.3,2025
"Grey118Purple","Grey118",2025-06-16,"F",23,11.8,23.03,40.9,2025
"Grey118Purple","Grey118",2025-06-16,"F",24,11.72,24.51,41.4,2025
"Grey118Purple","Grey118",2025-06-16,"F",25,11.35,21.23,41.9,2025
"Grey118Purple","Grey118",2025-06-16,"F",26,11.39,22,41.4,2025
"Grey118Purple","Grey118",2025-06-16,"F",27,11.53,22.57,42.3,2025
"Grey118Purple","Grey118",2025-06-16,"F",28,11.91,23.34,41.4,2025
"Grey118Purple","Grey118",2025-06-16,"F",29,11.61,23.65,42.1,2025
"Grey118Purple","Grey118",2025-06-16,"F",30,11.75,22.99,42.85,2025
"Grey118Purple","Grey118",2025-06-16,"F",31,NA,NA,NA,2025
"Grey118Purple","Grey118",2025-06-16,"F",32,NA,NA,NA,2025
"Grey120Blue","Grey120",2025-06-18,"M",1,NA,NA,NA,2025
"Grey120Blue","Grey120",2025-06-18,"M",2,3.77,20.19,18.2,2025
"Grey120Blue","Grey120",2025-06-18,"M",3,3.98,18.45,19.3,2025
"Grey120Blue","Grey120",2025-06-18,"M",4,4.19,17.95,19.7,2025
"Grey120Blue","Grey120",2025-06-18,"M",5,4.82,20.08,20.5,2025
"Grey120Blue","Grey120",2025-06-18,"M",6,5.45,20.58,22.6,2025
"Grey120Blue","Grey120",2025-06-18,"M",7,6.79,22.12,27.35,2025
"Grey120Blue","Grey120",2025-06-18,"M",8,7.88,21.73,27.5,2025
"Grey120Blue","Grey120",2025-06-18,"M",9,8.38,22.24,29.4,2025
"Grey120Blue","Grey120",2025-06-18,"M",10,9.05,23.46,30.75,2025
"Grey120Blue","Grey120",2025-06-18,"M",11,9.4,23.07,32.45,2025
"Grey120Blue","Grey120",2025-06-18,"M",12,10.04,22.84,33.7,2025
"Grey120Blue","Grey120",2025-06-18,"M",13,10.21,23.07,34.4,2025
"Grey120Blue","Grey120",2025-06-18,"M",14,10.51,23.11,35.3,2025
"Grey120Blue","Grey120",2025-06-18,"M",15,11.23,23.55,36.6,2025
"Grey120Blue","Grey120",2025-06-18,"M",16,10.9,19.92,37.35,2025
"Grey120Blue","Grey120",2025-06-18,"M",17,11.13,21.22,32.25,2025
"Grey120Blue","Grey120",2025-06-18,"M",18,11.87,23.64,38.3,2025
"Grey120Blue","Grey120",2025-06-18,"M",19,12.2,23.02,39.4,2025
"Grey120Blue","Grey120",2025-06-18,"M",20,12.56,22.93,39.4,2025
"Grey120Blue","Grey120",2025-06-18,"M",21,12.53,22.88,40.35,2025
"Grey120Blue","Grey120",2025-06-18,"M",22,12.69,22.59,40.2,2025
"Grey120Blue","Grey120",2025-06-18,"M",23,12.93,22.87,40,2025
"Grey120Blue","Grey120",2025-06-18,"M",24,12.72,23.23,40.9,2025
"Grey120Blue","Grey120",2025-06-18,"M",25,12.97,23.16,40.2,2025
"Grey120Blue","Grey120",2025-06-18,"M",26,13.34,23.97,40.8,2025
"Grey120Blue","Grey120",2025-06-18,"M",27,12.59,21.15,40.4,2025
"Grey120Blue","Grey120",2025-06-18,"M",28,12.83,20.85,41.6,2025
"Grey120Blue","Grey120",2025-06-18,"M",29,12.76,20.27,42,2025
"Grey120Blue","Grey120",2025-06-18,"M",30,NA,NA,NA,2025
"Grey120Blue","Grey120",2025-06-18,"M",31,NA,NA,NA,2025
"Grey120Blue","Grey120",2025-06-18,"M",32,NA,NA,NA,2025
"Grey120Yellow","Grey120",2025-06-18,"F",1,NA,NA,NA,2025
"Grey120Yellow","Grey120",2025-06-18,"F",2,3.65,20.19,18.2,2025
"Grey120Yellow","Grey120",2025-06-18,"F",3,3.87,18.45,20.25,2025
"Grey120Yellow","Grey120",2025-06-18,"F",4,4.22,17.95,19.9,2025
"Grey120Yellow","Grey120",2025-06-18,"F",5,4.79,20.08,21.5,2025
"Grey120Yellow","Grey120",2025-06-18,"F",6,5.8,20.58,22.9,2025
"Grey120Yellow","Grey120",2025-06-18,"F",7,5.75,22.12,25.5,2025
"Grey120Yellow","Grey120",2025-06-18,"F",8,6.54,21.73,27.1,2025
"Grey120Yellow","Grey120",2025-06-18,"F",9,6.86,22.24,28.5,2025
"Grey120Yellow","Grey120",2025-06-18,"F",10,6.98,23.46,29.4,2025
"Grey120Yellow","Grey120",2025-06-18,"F",11,7.82,23.07,30,2025
"Grey120Yellow","Grey120",2025-06-18,"F",12,8.19,22.84,31.85,2025
"Grey120Yellow","Grey120",2025-06-18,"F",13,8.38,23.07,33.15,2025
"Grey120Yellow","Grey120",2025-06-18,"F",14,9.27,23.11,38.9,2025
"Grey120Yellow","Grey120",2025-06-18,"F",15,9.28,23.55,34.15,2025
"Grey120Yellow","Grey120",2025-06-18,"F",16,9.1,19.92,35.51,2025
"Grey120Yellow","Grey120",2025-06-18,"F",17,9.96,21.22,35.1,2025
"Grey120Yellow","Grey120",2025-06-18,"F",18,9.97,23.64,35.5,2025
"Grey120Yellow","Grey120",2025-06-18,"F",19,10.42,23.02,37.1,2025
"Grey120Yellow","Grey120",2025-06-18,"F",20,10.39,22.93,36.85,2025
"Grey120Yellow","Grey120",2025-06-18,"F",21,10.66,22.88,37.9,2025
"Grey120Yellow","Grey120",2025-06-18,"F",22,10.52,22.59,38.05,2025
"Grey120Yellow","Grey120",2025-06-18,"F",23,10.88,22.87,32.1,2025
"Grey120Yellow","Grey120",2025-06-18,"F",24,11.14,23.23,37.6,2025
"Grey120Yellow","Grey120",2025-06-18,"F",25,11.18,23.16,38.3,2025
"Grey120Yellow","Grey120",2025-06-18,"F",26,11.46,23.97,37.5,2025
"Grey120Yellow","Grey120",2025-06-18,"F",27,11.52,21.15,37.3,2025
"Grey120Yellow","Grey120",2025-06-18,"F",28,11.31,20.85,38.4,2025
"Grey120Yellow","Grey120",2025-06-18,"F",29,11.44,20.27,36.85,2025
"Grey120Yellow","Grey120",2025-06-18,"F",30,NA,NA,NA,2025
"Grey120Yellow","Grey120",2025-06-18,"F",31,NA,NA,NA,2025
"Grey120Yellow","Grey120",2025-06-18,"F",32,NA,NA,NA,2025
"Grey114Blue","Grey114",2025-06-21,"F",1,NA,NA,NA,2025
"Grey114Blue","Grey114",2025-06-21,"F",2,4.21,28.13,19.35,2025
"Grey114Blue","Grey114",2025-06-21,"F",3,4.46,26.38,19.6,2025
"Grey114Blue","Grey114",2025-06-21,"F",4,4.87,26.35,22.3,2025
"Grey114Blue","Grey114",2025-06-21,"F",5,5.1,23.72,25.5,2025
"Grey114Blue","Grey114",2025-06-21,"F",6,5.31,23.03,25.55,2025
"Grey114Blue","Grey114",2025-06-21,"F",7,5.8,22.85,24.5,2025
"Grey114Blue","Grey114",2025-06-21,"F",8,5.95,21.96,27.85,2025
"Grey114Blue","Grey114",2025-06-21,"F",9,6.39,23.08,28.15,2025
"Grey114Blue","Grey114",2025-06-21,"F",10,7.09,22.45,29.6,2025
"Grey114Blue","Grey114",2025-06-21,"F",11,7.65,23.59,29.95,2025
"Grey114Blue","Grey114",2025-06-21,"F",12,8.08,23.68,32.3,2025
"Grey114Blue","Grey114",2025-06-21,"F",13,8.65,24.55,33.2,2025
"Grey114Blue","Grey114",2025-06-21,"F",14,9.3,25.15,34.1,2025
"Grey114Blue","Grey114",2025-06-21,"F",15,9.45,25.49,35.3,2025
"Grey114Blue","Grey114",2025-06-21,"F",16,9.72,25.77,36.85,2025
"Grey114Blue","Grey114",2025-06-21,"F",17,10.3,26.54,38.25,2025
"Grey114Blue","Grey114",2025-06-21,"F",18,10.57,25.64,37.85,2025
"Grey114Blue","Grey114",2025-06-21,"F",19,11.2,27.39,40,2025
"Grey114Blue","Grey114",2025-06-21,"F",20,11.28,27.43,39.8,2025
"Grey114Blue","Grey114",2025-06-21,"F",21,11.73,28.12,40.9,2025
"Grey114Blue","Grey114",2025-06-21,"F",22,11.94,28.73,40.05,2025
"Grey114Blue","Grey114",2025-06-21,"F",23,12.11,28.13,41.2,2025
"Grey114Blue","Grey114",2025-06-21,"F",24,12.06,28.59,43,2025
"Grey114Blue","Grey114",2025-06-21,"F",25,12.26,29.32,41.6,2025
"Grey114Blue","Grey114",2025-06-21,"F",26,12.47,30.72,43.35,2025
"Grey114Blue","Grey114",2025-06-21,"F",27,12.7,30.54,43.05,2025
"Grey114Blue","Grey114",2025-06-21,"F",28,12.93,29.69,39,2025
"Grey114Blue","Grey114",2025-06-21,"F",29,13.39,30.13,44.7,2025
"Grey114Blue","Grey114",2025-06-21,"F",30,13.05,30.13,43.85,2025
"Grey114Blue","Grey114",2025-06-21,"F",31,14.52,30.12,39.6,2025
"Grey114Blue","Grey114",2025-06-21,"F",32,NA,NA,NA,2025
